Data_captura,Hora_captura,Codigo_jogo,Codigo_jogador,Tipo_AEEJ,Codigo_AEEJ,Codigo_expressao
08/02/2018,13:51:26,2,4,1,9,5
10/11/2017,14:13:45,5,2,1,14,1
23/05/2017,15:11:26,15,8,1,4,3
19/05/2017,19:31:29,4,14,1,1,1
05/04/2017,14:59:56,8,4,1,8,3
27/06/2017,3:12:15,5,8,1,8,3
02/06/2017,20:07:44,1,7,1,15,5
13/02/2018,22:11:35,13,9,1,13,2
25/10/2017,14:44:17,3,15,1,11,4
10/04/2017,18:53:54,4,10,1,2,2
02/11/2017,18:47:16,12,14,1,10,2
14/09/2017,14:51:42,11,9,1,10,4
09/09/2017,22:39:18,4,1,1,13,2
24/12/2017,12:57:26,8,4,1,6,2
19/05/2017,12:30:16,16,8,1,16,4
07/10/2017,2:15:42,6,11,1,7,5
14/12/2017,11:57:33,9,1,1,6,4
13/01/2018,21:55:16,3,11,1,16,5
07/04/2017,19:04:30,2,3,1,10,6
12/02/2018,9:52:36,4,14,1,14,4
02/03/2018,3:33:44,14,8,1,6,5
14/08/2017,21:42:48,15,3,1,12,1
28/10/2017,4:25:07,15,1,1,9,1
12/02/2018,22:08:30,11,16,1,13,6
20/10/2017,22:40:19,8,1,1,11,5
28/02/2018,6:55:47,2,14,1,12,1
28/06/2017,6:23:49,16,11,1,16,3
27/08/2017,5:32:10,8,15,1,7,4
17/11/2017,2:08:47,16,5,1,7,4
27/03/2018,2:42:55,2,5,1,2,1
20/03/2018,13:46:52,14,1,1,15,4
23/10/2017,7:41:11,4,11,1,14,6
05/09/2017,22:11:56,10,13,1,7,4
17/12/2017,21:48:00,13,1,1,8,2
14/06/2017,4:37:10,7,7,1,15,1
27/01/2018,4:48:39,13,12,1,8,2
19/08/2017,23:35:40,6,11,1,5,2
15/01/2018,11:43:25,15,5,1,3,3
23/06/2017,20:08:05,13,13,1,10,4
07/09/2017,20:51:37,1,5,1,14,1
14/12/2017,3:44:53,2,9,1,5,5
13/12/2017,15:46:43,4,2,1,7,5
03/01/2018,20:55:42,3,7,1,2,3
07/05/2017,2:57:02,7,6,1,12,5
27/01/2018,21:10:00,12,12,1,9,3
19/02/2018,23:23:29,6,5,1,8,4
18/03/2018,19:25:37,2,15,1,1,1
05/07/2017,9:58:07,12,10,1,4,4
08/02/2018,5:07:16,13,2,1,12,4
20/01/2018,0:23:03,13,6,1,4,2
23/05/2017,5:41:14,6,7,1,13,6
19/10/2017,16:02:30,12,9,1,14,3
29/04/2017,9:30:46,4,3,1,13,2
23/11/2017,6:43:54,2,2,1,1,6
07/12/2017,1:56:29,15,16,1,8,3
09/06/2017,21:05:17,1,16,1,16,1
16/05/2017,2:30:15,10,9,1,7,5
15/05/2017,23:55:07,2,7,1,15,2
26/03/2018,10:45:38,15,8,1,10,3
30/12/2017,14:07:08,1,1,1,14,2
15/03/2018,14:53:52,8,10,1,16,1
01/09/2017,23:24:59,11,9,1,9,6
25/09/2017,19:38:52,4,13,1,16,1
14/10/2017,17:50:03,14,15,1,7,2
08/06/2017,20:07:29,5,1,1,11,1
02/02/2018,2:06:56,11,8,1,15,2
10/04/2017,19:38:53,10,16,1,1,1
08/12/2017,11:13:39,8,1,1,11,4
14/01/2018,13:55:09,13,4,1,2,6
12/11/2017,7:28:27,8,14,1,6,6
05/11/2017,9:50:08,15,9,1,3,6
09/11/2017,6:01:06,12,11,1,4,6
27/10/2017,10:04:13,14,8,1,9,2
18/01/2018,7:34:36,16,13,1,10,3
04/11/2017,11:45:25,6,11,1,14,1
04/12/2017,9:14:27,8,6,1,8,1
10/03/2018,19:51:16,12,5,1,15,3
02/10/2017,7:41:13,13,13,1,3,2
26/11/2017,22:09:21,8,13,1,7,6
07/01/2018,1:49:16,9,10,1,10,1
09/01/2018,21:06:47,14,7,1,9,3
07/02/2018,3:50:21,12,2,1,7,4
12/06/2017,22:33:33,10,11,1,2,6
18/12/2017,15:48:14,4,10,1,1,1
06/02/2018,13:08:38,1,4,1,2,1
04/01/2018,14:59:45,2,3,1,1,3
07/05/2017,13:15:08,16,8,1,7,5
24/02/2018,1:21:19,4,10,1,6,5
25/05/2017,6:12:03,9,7,1,1,4
05/01/2018,13:16:25,12,12,1,4,1
02/11/2017,19:43:19,7,1,1,14,2
26/05/2017,13:06:01,13,3,1,12,2
13/09/2017,3:52:20,6,16,1,13,2
19/08/2017,22:38:20,5,6,1,16,2
09/04/2017,14:48:45,15,3,1,4,5
10/05/2017,10:15:32,11,12,1,2,5
04/07/2017,6:31:38,1,7,1,1,6
03/11/2017,5:21:37,3,12,1,5,6
10/10/2017,14:44:05,2,16,1,10,4
02/04/2018,20:11:48,15,6,1,11,2
27/05/2017,6:42:45,7,11,1,14,3
18/04/2017,9:56:45,5,10,1,11,2
11/12/2017,14:09:18,16,12,1,12,3
11/09/2017,22:38:29,9,6,1,6,3
27/05/2017,7:46:08,13,12,1,14,4
28/07/2017,18:39:03,4,6,1,3,2
23/05/2017,5:37:35,11,2,1,12,5
03/09/2017,17:32:59,1,5,1,12,3
15/10/2017,14:26:54,14,1,1,3,2
11/06/2017,18:50:25,10,16,1,12,4
21/02/2018,14:44:43,4,10,1,7,5
17/05/2017,5:56:46,1,3,1,10,1
17/03/2018,17:42:30,3,16,1,15,6
30/01/2018,14:39:48,9,10,1,1,1
24/10/2017,5:29:49,14,5,1,16,4
12/01/2018,10:27:54,15,14,1,3,4
10/08/2017,13:00:59,8,4,1,14,3
02/03/2018,19:57:54,2,10,1,9,1
03/10/2017,5:31:09,3,12,1,16,5
11/09/2017,19:25:48,12,8,1,16,2
29/05/2017,16:10:19,16,12,1,3,5
27/06/2017,9:32:11,13,6,1,12,4
19/06/2017,23:43:01,1,16,1,1,4
06/09/2017,10:12:37,10,5,1,16,5
18/06/2017,19:17:37,13,3,1,3,1
05/07/2017,8:11:59,8,16,1,6,3
04/12/2017,20:44:52,11,15,1,3,2
14/05/2017,7:21:28,8,11,1,5,5
24/01/2018,6:54:18,5,13,1,1,1
18/09/2017,19:55:37,10,14,1,6,5
05/12/2017,16:10:58,1,5,1,15,6
11/09/2017,14:13:18,8,7,1,5,3
12/04/2017,14:08:58,10,10,1,1,2
24/06/2017,19:36:12,16,5,1,6,6
05/12/2017,14:31:35,14,9,1,8,6
07/06/2017,0:47:49,12,10,1,9,2
06/06/2017,10:49:12,6,13,1,10,3
22/12/2017,21:50:53,3,3,1,3,4
08/11/2017,4:47:53,12,3,1,2,2
18/12/2017,10:45:10,9,7,1,5,2
28/02/2018,19:25:30,7,12,1,14,6
19/01/2018,20:09:13,6,13,1,7,6
02/10/2017,5:47:06,16,9,1,11,4
23/09/2017,17:42:45,11,8,1,14,3
18/12/2017,17:01:42,8,1,1,2,1
19/07/2017,11:54:19,14,1,1,8,2
29/07/2017,13:17:34,3,10,1,16,1
23/03/2018,16:13:14,5,13,1,12,6
01/02/2018,10:38:32,7,13,1,10,3
06/07/2017,12:12:17,16,12,1,6,6
26/03/2018,20:32:40,11,8,1,4,3
11/06/2017,3:35:51,16,1,1,4,6
30/09/2017,4:54:20,1,2,1,11,2
05/05/2017,11:12:44,16,1,1,9,1
25/10/2017,11:12:27,12,15,1,1,2
28/09/2017,11:39:27,11,7,1,10,2
01/11/2017,16:40:44,16,2,1,4,6
17/04/2017,2:43:06,7,6,1,2,2
02/10/2017,5:28:15,13,14,1,7,4
14/02/2018,22:08:48,10,16,1,15,2
26/09/2017,13:51:23,13,5,1,7,2
14/03/2018,7:34:25,13,6,1,16,5
19/07/2017,0:42:12,5,5,1,10,4
11/06/2017,14:16:23,10,13,1,10,3
03/12/2017,4:17:00,3,4,1,7,6
18/08/2017,13:22:02,15,15,1,15,4
02/03/2018,4:13:45,1,3,1,6,2
25/01/2018,11:10:50,5,13,1,11,2
22/12/2017,2:51:46,10,11,1,5,3
22/08/2017,10:23:23,4,10,1,16,4
20/09/2017,22:31:09,6,14,1,12,5
02/01/2018,10:28:21,8,3,1,5,3
01/10/2017,21:11:56,8,1,1,11,2
12/03/2018,13:55:43,15,7,1,10,6
20/01/2018,20:17:13,6,8,1,7,5
06/03/2018,3:57:31,2,14,1,8,4
21/01/2018,21:33:43,16,3,1,5,2
06/02/2018,14:17:37,2,16,1,15,4
17/10/2017,12:17:38,15,12,1,15,6
30/04/2017,18:17:53,11,4,1,1,6
13/12/2017,16:44:11,7,15,1,3,1
17/12/2017,10:23:50,11,14,1,13,5
19/05/2017,10:14:05,13,14,1,7,5
09/09/2017,12:35:52,12,11,1,3,6
27/07/2017,7:28:23,11,1,1,9,6
22/01/2018,3:38:04,3,10,1,11,3
02/02/2018,7:17:00,9,11,1,10,5
28/08/2017,0:32:34,13,15,1,1,5
29/03/2018,12:49:42,5,14,1,15,4
28/04/2017,0:20:51,7,9,1,15,4
15/10/2017,6:14:43,7,1,1,13,2
21/11/2017,13:33:30,3,1,1,1,5
12/07/2017,5:27:17,10,14,1,13,6
29/03/2018,11:25:23,3,16,1,3,3
11/09/2017,2:39:01,15,2,1,13,4
10/07/2017,12:03:01,1,5,1,8,4
14/09/2017,10:51:58,14,5,1,11,1
17/02/2018,21:46:18,15,10,1,10,2
23/11/2017,0:42:07,16,4,1,6,2
22/09/2017,1:11:58,14,7,1,6,3
29/07/2017,17:06:52,1,2,1,1,2
29/04/2017,6:13:26,16,14,1,5,5
13/07/2017,2:22:11,11,3,1,11,5
01/08/2017,17:09:15,11,14,1,7,4
17/09/2017,23:53:13,2,3,1,14,6
20/09/2017,7:45:31,9,10,1,3,3
20/11/2017,13:10:54,5,7,1,15,6
06/06/2017,11:48:26,3,6,1,14,2
02/08/2017,19:40:54,6,7,1,3,2
22/02/2018,12:15:49,7,9,1,8,4
17/05/2017,18:50:08,14,14,1,12,2
16/01/2018,6:12:14,1,3,1,8,2
05/11/2017,3:15:35,5,5,1,6,2
28/08/2017,15:14:42,5,3,1,14,4
13/09/2017,7:29:00,14,16,1,16,5
13/08/2017,18:08:04,15,1,1,10,6
01/07/2017,3:54:07,5,1,1,5,2
14/11/2017,23:05:26,10,7,1,8,2
07/10/2017,3:51:46,5,6,1,3,2
07/05/2017,9:18:52,3,2,1,4,6
09/10/2017,18:07:10,5,8,1,10,6
19/09/2017,13:18:05,1,5,1,8,3
16/10/2017,18:12:41,4,3,1,5,3
03/04/2018,7:49:15,7,13,1,15,1
07/03/2018,19:20:45,14,10,1,14,1
02/06/2017,0:15:32,8,10,1,3,2
30/03/2018,2:21:00,11,8,1,4,6
25/06/2017,18:05:13,9,2,1,8,1
08/10/2017,9:01:17,11,9,1,1,2
03/03/2018,19:40:47,11,13,1,5,3
08/06/2017,21:45:09,5,6,1,9,6
02/04/2018,4:37:30,2,5,1,12,1
22/12/2017,7:00:32,2,3,1,9,2
01/12/2017,3:59:03,13,15,1,16,1
19/10/2017,15:22:37,5,7,1,16,4
18/07/2017,20:08:19,4,3,1,9,4
08/05/2017,22:55:51,13,14,1,4,2
24/01/2018,20:06:59,11,15,1,13,5
09/01/2018,19:26:30,15,4,1,3,3
07/07/2017,15:12:34,5,4,1,9,6
22/02/2018,18:56:55,7,8,1,15,5
05/05/2017,11:40:49,16,10,1,13,6
11/11/2017,15:29:01,4,15,1,9,4
01/06/2017,12:54:53,15,15,1,5,1
28/11/2017,4:26:14,10,14,1,14,6
15/06/2017,19:53:45,9,15,1,2,1
26/02/2018,21:32:23,1,1,1,6,1
01/07/2017,2:55:56,1,10,1,7,6
14/12/2017,14:53:48,4,4,1,14,3
03/04/2018,14:25:38,5,16,1,3,6
27/03/2018,6:12:30,7,14,1,5,6
04/12/2017,7:36:48,8,9,1,13,1
17/01/2018,20:26:01,10,12,1,11,2
16/08/2017,9:32:29,6,2,1,15,6
03/03/2018,23:25:40,10,6,1,2,1
28/01/2018,3:39:57,1,2,1,12,1
13/07/2017,20:10:44,11,8,1,16,5
04/04/2017,10:53:42,11,13,1,9,1
01/08/2017,22:32:52,4,11,1,15,1
04/07/2017,11:09:06,8,14,1,4,1
05/06/2017,22:59:50,9,11,1,16,3
29/06/2017,14:30:12,14,1,1,14,4
01/07/2017,13:17:18,15,9,1,2,5
21/12/2017,18:58:14,14,8,1,1,1
16/01/2018,21:55:33,5,5,1,9,5
23/05/2017,12:47:53,1,3,1,12,6
29/05/2017,13:45:10,8,8,1,6,5
06/05/2017,10:12:24,6,8,1,3,6
21/04/2017,15:31:52,4,2,1,3,6
09/03/2018,16:55:02,16,1,1,6,2
19/12/2017,11:21:22,14,9,1,15,5
05/04/2017,23:33:32,16,11,1,10,2
09/06/2017,22:00:56,10,6,1,12,5
18/02/2018,16:48:39,8,3,1,6,5
08/02/2018,2:28:40,14,7,1,11,5
04/02/2018,1:33:09,1,9,1,15,6
09/04/2017,15:51:12,16,16,1,11,3
16/07/2017,0:26:36,6,10,1,10,5
12/11/2017,2:24:25,1,8,1,11,2
26/03/2018,19:59:40,3,16,1,6,5
24/11/2017,14:22:29,13,14,1,13,5
15/02/2018,4:53:18,3,1,1,12,4
05/10/2017,11:32:26,5,8,1,4,2
28/10/2017,2:13:59,13,1,1,11,2
15/05/2017,10:50:59,7,8,1,10,1
11/12/2017,15:35:24,12,14,1,3,1
15/06/2017,6:12:41,9,1,1,9,1
06/12/2017,15:09:34,9,16,1,15,5
06/08/2017,17:30:02,3,8,1,1,6
15/11/2017,13:08:50,2,16,1,9,1
15/06/2017,15:18:29,11,3,1,16,6
31/01/2018,10:55:23,14,4,1,3,4
09/02/2018,2:21:12,14,11,1,2,4
14/02/2018,2:54:57,7,6,1,2,1
18/05/2017,12:58:50,7,14,1,14,3
11/07/2017,22:32:26,14,4,1,4,6
23/03/2018,14:57:58,13,3,1,14,2
18/11/2017,7:50:27,4,14,1,9,5
22/12/2017,10:21:46,16,14,1,4,6
16/11/2017,8:56:26,7,13,1,12,2
05/01/2018,0:02:51,5,1,1,8,3
08/11/2017,2:49:57,2,9,1,11,6
09/03/2018,8:16:19,2,13,1,2,1
14/05/2017,14:10:47,11,16,1,13,3
06/12/2017,4:45:56,2,5,1,1,1
12/07/2017,21:44:55,5,4,1,13,6
28/11/2017,21:14:21,12,15,1,10,1
29/03/2018,3:19:14,6,10,1,6,1
27/05/2017,0:44:16,11,16,1,15,2
12/10/2017,6:17:55,5,15,1,4,5
23/06/2017,23:31:01,13,16,1,2,6
18/03/2018,15:58:15,3,15,1,16,6
