Data_captura,Hora_captura,Codigo_jogo,Codigo_jogador,Tipo_AEEJ,Codigo_AEEJ,Codigo_expressao
01/11/2017,21:16:30,1,3,2,1,1
07/07/2017,4:20:37,6,12,1,12,4
05/11/2017,13:16:13,8,9,3,12,3
02/09/2017,4:00:20,2,2,1,13,6
30/01/2018,11:49:04,8,7,2,4,5
03/12/2017,4:21:14,3,24,2,2,2
28/09/2017,17:24:55,6,19,1,14,1
10/05/2017,11:25:38,1,19,3,6,2
08/09/2017,1:30:30,7,13,3,5,4
28/08/2017,18:28:40,5,16,2,15,2
29/08/2017,1:00:09,7,7,3,12,5
03/12/2017,3:04:07,5,4,1,7,5
01/09/2017,6:51:42,5,12,2,9,6
06/06/2017,15:44:22,8,9,1,13,6
22/05/2017,9:16:23,7,10,1,1,4
08/01/2018,17:37:23,3,9,2,6,3
27/12/2017,4:24:00,4,7,1,14,6
26/12/2017,15:06:55,3,9,3,7,1
22/01/2018,3:59:16,3,5,3,4,4
21/12/2017,3:05:44,5,24,1,10,4
30/01/2018,14:01:31,5,14,1,10,4
06/12/2017,1:16:10,7,20,3,1,3
25/01/2018,22:23:18,5,9,1,6,1
29/09/2017,11:22:49,1,1,1,4,1
07/03/2018,23:05:10,7,1,1,15,5
10/08/2017,15:46:57,1,16,1,6,4
19/05/2017,19:38:24,4,8,1,2,2
04/03/2018,3:24:12,4,10,2,2,3
28/06/2017,2:28:53,4,19,3,11,1
23/03/2018,15:47:27,3,3,3,7,4
18/05/2017,20:48:43,6,19,1,13,6
25/09/2017,1:56:13,4,12,1,10,6
05/08/2017,21:12:32,7,23,1,10,4
20/04/2017,1:11:39,5,2,1,1,4
17/01/2018,21:46:12,3,7,1,16,2
27/10/2017,4:27:12,2,10,1,5,1
20/08/2017,13:54:23,4,11,1,14,2
18/09/2017,14:59:16,7,11,1,14,2
06/03/2018,2:13:58,4,14,3,7,5
14/12/2017,19:50:26,4,19,1,12,4
26/06/2017,15:07:11,4,24,1,1,5
10/07/2017,1:54:30,4,12,1,16,4
24/10/2017,6:15:23,5,2,3,6,6
04/06/2017,5:35:09,5,14,2,10,5
04/04/2017,21:55:50,3,6,3,9,2
24/09/2017,19:26:24,4,11,1,2,4
05/02/2018,23:46:06,2,13,1,4,1
03/09/2017,15:54:07,1,24,2,4,4
16/09/2017,18:39:34,8,18,3,5,4
14/01/2018,7:00:17,4,1,3,9,3
26/12/2017,9:23:13,3,3,2,16,6
23/11/2017,14:16:25,5,15,1,8,4
09/08/2017,16:07:40,6,13,2,1,1
09/10/2017,16:26:26,3,14,2,14,3
30/10/2017,10:33:05,2,1,2,10,1
08/12/2017,9:22:41,3,13,3,2,6
13/05/2017,20:11:44,1,20,2,13,5
06/08/2017,20:51:34,3,10,2,16,5
15/07/2017,17:40:09,4,23,3,5,4
12/10/2017,7:29:36,6,4,1,10,3
23/03/2018,13:15:11,8,16,2,9,4
02/11/2017,12:03:51,8,19,1,16,4
26/12/2017,11:49:59,2,21,2,13,2
29/12/2017,8:42:00,5,23,1,10,1
29/01/2018,6:43:05,5,13,3,16,5
06/12/2017,14:02:36,4,12,3,9,2
26/07/2017,15:17:58,3,11,1,9,3
02/10/2017,13:10:03,6,4,1,13,4
29/04/2017,7:50:20,1,9,3,6,6
22/03/2018,10:52:44,1,5,2,7,6
07/10/2017,1:12:52,4,17,1,7,5
05/09/2017,14:11:55,8,20,1,1,3
21/04/2017,2:04:39,7,22,1,1,1
11/05/2017,9:33:45,3,14,3,8,5
21/10/2017,6:49:47,4,1,1,16,1
18/05/2017,4:33:41,2,24,3,9,4
08/07/2017,18:44:10,4,3,1,13,4
03/04/2018,13:58:45,2,1,3,7,5
31/08/2017,9:51:09,6,4,1,9,6
23/01/2018,5:56:49,2,18,1,8,6
04/02/2018,4:34:55,2,3,3,1,3
23/09/2017,17:52:39,3,11,2,15,4
20/02/2018,16:16:56,4,11,3,9,6
28/08/2017,3:39:22,2,17,3,16,3
19/12/2017,21:57:21,1,10,1,8,3
30/10/2017,3:56:44,8,23,1,12,4
31/03/2018,11:11:04,6,16,2,15,5
26/05/2017,5:19:37,2,13,3,14,4
02/11/2017,22:39:29,8,4,2,4,3
14/03/2018,14:25:08,2,23,2,6,4
27/03/2018,16:54:20,7,13,1,8,5
04/08/2017,17:46:10,8,3,3,11,4
19/08/2017,17:10:11,5,8,3,4,3
26/10/2017,23:55:38,5,23,2,14,3
07/08/2017,18:37:07,3,5,3,14,6
14/01/2018,5:12:41,1,19,1,2,1
17/12/2017,21:46:42,5,1,1,14,3
24/01/2018,6:43:52,6,10,1,2,6
28/09/2017,4:24:36,3,11,1,10,2
07/09/2017,17:28:43,6,24,1,9,1
02/05/2017,3:01:51,5,7,1,2,6
27/03/2018,12:36:40,4,3,3,14,3
26/07/2017,14:55:51,8,8,3,16,3
21/03/2018,7:03:32,6,9,3,7,6
14/04/2017,7:00:37,8,12,1,15,1
18/07/2017,11:06:47,8,15,1,6,3
26/10/2017,2:08:07,2,5,2,2,3
14/04/2017,7:49:27,8,20,2,4,5
06/06/2017,19:57:18,5,22,3,2,5
23/11/2017,22:08:52,1,20,3,5,1
22/10/2017,1:41:55,1,17,2,1,4
28/12/2017,2:42:59,6,17,3,4,3
09/07/2017,21:01:57,7,12,3,1,6
16/02/2018,17:44:39,8,20,1,10,3
20/12/2017,9:09:54,5,21,3,12,1
19/07/2017,11:04:08,3,23,2,12,3
10/09/2017,6:36:38,6,7,3,3,2
30/08/2017,16:37:31,3,13,3,16,4
01/06/2017,15:42:56,3,11,2,7,6
30/10/2017,16:34:33,7,24,3,13,1
22/11/2017,19:46:12,6,21,1,9,3
11/11/2017,15:24:17,2,10,3,10,4
14/10/2017,3:40:56,3,5,2,6,6
13/08/2017,20:48:09,6,12,3,11,5
07/04/2017,23:21:52,4,22,1,8,4
24/03/2018,19:17:52,5,24,2,14,3
28/11/2017,7:06:03,8,11,1,8,2
18/08/2017,8:56:12,7,1,1,14,3
28/11/2017,3:13:50,4,8,1,14,6
10/12/2017,20:36:06,4,18,2,11,6
17/02/2018,11:20:41,5,17,3,7,6
11/11/2017,20:09:48,3,9,1,9,5
17/10/2017,14:58:04,6,16,3,10,4
12/03/2018,2:38:04,7,21,2,6,6
02/02/2018,9:44:47,1,6,2,2,2
18/05/2017,14:21:34,2,11,2,4,4
23/10/2017,0:36:34,4,7,3,9,1
27/04/2017,0:05:41,2,13,2,6,4
06/10/2017,0:43:07,3,3,3,14,4
19/11/2017,0:29:46,3,20,1,13,1
22/10/2017,10:35:11,8,11,3,2,5
08/08/2017,22:52:54,8,4,1,4,6
06/05/2017,13:58:02,6,7,2,9,4
05/10/2017,11:06:30,1,5,1,6,2
10/02/2018,12:29:10,1,2,1,3,4
10/11/2017,17:58:08,3,5,1,5,4
01/02/2018,3:58:24,3,18,3,4,2
01/04/2018,2:17:24,4,2,1,10,6
14/07/2017,6:42:47,7,5,3,15,6
14/06/2017,10:00:34,7,1,1,1,4
19/01/2018,2:20:06,2,5,3,16,2
18/12/2017,0:14:57,6,6,2,1,4
10/06/2017,5:55:39,2,18,3,1,6
28/04/2017,12:09:27,2,15,2,15,4
15/05/2017,12:47:17,7,14,1,11,3
26/08/2017,5:07:41,2,17,2,5,3
25/09/2017,18:46:23,4,7,3,11,2
02/10/2017,10:39:44,3,18,3,4,3
06/12/2017,21:24:43,2,9,2,12,5
08/12/2017,1:08:56,3,20,1,3,6
29/09/2017,13:35:00,3,16,3,10,3
22/06/2017,23:25:11,3,14,2,1,3
20/02/2018,20:01:02,1,18,2,4,4
09/01/2018,22:52:13,6,9,3,5,3
01/05/2017,19:36:44,6,1,2,12,3
13/04/2017,11:21:35,4,18,1,1,6
27/04/2017,6:20:00,4,16,1,8,3
01/05/2017,13:12:33,3,13,2,12,3
03/12/2017,13:23:18,7,14,1,5,3
14/07/2017,17:06:18,7,15,2,10,2
08/05/2017,9:49:37,8,5,1,7,2
19/05/2017,22:01:32,5,2,3,15,6
10/07/2017,2:17:29,6,19,2,14,6
05/02/2018,0:41:28,7,18,1,10,1
20/02/2018,6:30:50,1,2,3,5,2
02/12/2017,10:40:35,3,16,2,3,4
01/01/2018,7:43:30,7,4,1,10,1
24/08/2017,9:42:10,3,1,1,9,6
20/07/2017,15:48:02,7,12,1,11,2
05/04/2017,20:49:46,3,11,2,6,2
11/03/2018,9:23:51,6,9,1,6,4
11/01/2018,23:46:12,1,4,2,4,1
26/01/2018,11:17:07,3,22,2,5,2
29/09/2017,11:38:12,5,15,3,11,5
08/05/2017,21:16:56,7,12,3,7,4
15/10/2017,17:49:54,4,21,1,3,5
16/05/2017,12:22:09,4,12,1,15,2
01/07/2017,0:29:58,7,5,2,13,1
06/12/2017,16:01:03,7,8,2,5,3
09/09/2017,22:43:03,5,8,1,14,1
20/09/2017,9:03:11,6,3,1,10,1
27/03/2018,20:58:45,1,1,1,1,6
09/09/2017,20:08:16,6,21,1,2,3
05/02/2018,7:05:15,4,8,2,5,6
26/08/2017,22:37:39,7,7,3,4,3
09/12/2017,15:22:53,3,24,2,9,1
27/11/2017,20:46:52,6,3,1,2,3
09/05/2017,10:48:45,2,23,2,11,6
24/10/2017,12:16:57,1,20,2,14,3
13/02/2018,23:58:30,4,13,2,1,1
14/08/2017,0:42:36,1,5,3,16,3
21/02/2018,11:26:24,1,16,2,15,3
29/03/2018,10:11:24,2,21,2,15,1
16/12/2017,11:12:36,4,21,1,15,3
03/05/2017,23:12:00,1,3,3,13,4
02/04/2018,14:36:25,6,21,2,16,4
12/06/2017,5:01:14,5,5,1,4,6
09/07/2017,13:04:08,5,7,1,9,3
08/08/2017,9:23:39,4,13,2,8,6
05/04/2017,12:05:35,7,17,2,13,3
19/11/2017,3:02:54,1,1,2,15,1
23/11/2017,18:24:37,8,18,2,14,5
11/05/2017,13:25:55,8,1,2,3,2
09/07/2017,7:36:09,5,20,3,7,2
14/02/2018,16:20:43,5,9,3,16,1
15/12/2017,12:12:40,7,5,2,2,5
11/07/2017,10:40:03,5,21,2,13,1
27/08/2017,4:51:15,2,3,2,6,6
07/05/2017,8:47:30,4,2,1,4,5
20/11/2017,15:23:49,7,5,3,10,5
20/02/2018,3:50:20,6,24,3,16,5
28/07/2017,6:39:41,6,5,3,13,6
23/06/2017,20:37:46,8,22,1,12,4
07/01/2018,6:13:11,6,22,3,15,4
16/02/2018,3:10:21,6,10,1,16,4
10/12/2017,9:16:51,4,6,3,14,5
10/04/2017,2:40:15,4,10,2,11,1
18/11/2017,9:24:25,4,23,1,7,1
30/08/2017,8:59:53,6,24,3,6,5
08/01/2018,13:08:15,7,18,2,15,1
11/06/2017,11:49:15,7,1,1,10,3
16/07/2017,22:00:17,4,23,1,15,4
08/04/2017,15:43:47,6,23,1,12,2
31/05/2017,3:25:26,8,20,2,7,6
05/04/2017,8:57:42,3,17,1,3,3
14/04/2017,1:05:08,2,4,2,12,4
14/04/2017,17:04:59,8,15,1,7,2
03/11/2017,16:27:10,8,16,2,9,5
07/09/2017,8:44:59,3,1,2,14,4
12/04/2017,18:46:37,3,8,3,16,2
04/02/2018,6:00:47,2,3,3,12,5
22/04/2017,3:35:27,1,14,2,3,6
20/10/2017,9:48:15,3,2,3,8,2
02/06/2017,21:57:35,3,11,1,2,2
12/04/2017,22:36:51,2,5,3,11,2
21/10/2017,23:18:47,4,18,1,16,6
02/01/2018,19:54:34,1,24,2,2,3
01/09/2017,6:38:22,5,22,2,4,2
20/08/2017,0:12:59,1,22,1,7,3
17/06/2017,1:07:24,3,15,1,12,3
12/05/2017,18:33:58,6,7,3,14,5
16/10/2017,5:45:06,6,10,1,7,6
15/02/2018,1:19:27,1,5,1,4,4
17/12/2017,4:35:42,5,24,3,9,5
19/02/2018,9:42:52,6,8,2,15,5
09/10/2017,20:03:15,4,18,3,9,4
01/02/2018,20:14:05,3,13,2,1,6
17/02/2018,2:45:55,2,16,1,1,3
10/04/2017,5:01:16,6,21,1,1,5
20/03/2018,12:40:22,2,23,3,12,4
15/09/2017,21:22:10,3,1,3,9,2
05/07/2017,2:07:02,6,23,1,2,5
03/08/2017,23:41:33,5,10,2,15,2
22/04/2017,20:14:07,8,7,3,1,6
07/11/2017,6:41:50,1,8,2,11,5
22/08/2017,6:19:09,3,14,3,8,3
09/09/2017,15:44:47,3,10,1,2,6
12/03/2018,7:26:37,1,23,3,13,5
10/10/2017,19:50:26,8,5,2,13,5
06/06/2017,15:40:16,1,7,2,3,2
13/04/2017,3:17:17,4,1,2,9,1
13/08/2017,10:50:38,7,4,1,12,4
12/09/2017,4:53:23,2,23,2,4,1
18/09/2017,14:14:39,7,2,2,4,5
26/05/2017,1:23:31,7,21,1,6,2
26/07/2017,22:46:57,3,12,3,16,5
30/08/2017,6:14:01,5,17,3,3,5
16/09/2017,23:44:20,4,8,1,15,2
16/11/2017,12:09:39,3,7,2,6,3
02/06/2017,17:59:18,4,6,2,6,2
18/11/2017,15:43:18,7,22,3,2,2
27/05/2017,5:55:34,6,22,3,3,3
21/10/2017,11:18:35,6,19,3,1,4
18/07/2017,0:22:28,4,3,1,6,1
08/02/2018,14:53:49,8,22,2,4,6
16/01/2018,16:29:52,4,8,3,7,2
25/12/2017,18:27:01,7,4,2,1,1
01/06/2017,23:22:59,2,18,3,9,6
26/05/2017,2:38:13,3,13,2,14,1
26/06/2017,5:15:05,1,21,2,1,5
19/06/2017,14:14:37,5,6,3,15,1
30/08/2017,6:12:50,4,21,3,16,4
07/08/2017,8:05:26,1,23,3,15,2
21/04/2017,1:47:41,5,11,2,13,5
03/10/2017,6:10:30,1,7,1,4,5
02/03/2018,13:49:15,8,2,1,2,2
07/12/2017,16:58:39,3,17,1,11,1
29/09/2017,19:52:53,1,23,3,4,6
08/04/2017,17:12:02,7,23,2,16,1
31/05/2017,15:07:58,8,9,2,4,5
22/07/2017,13:58:22,7,14,3,4,5
19/08/2017,19:49:30,7,7,3,2,3
28/11/2017,13:48:18,3,1,1,5,1
22/12/2017,1:42:04,8,13,3,3,6
01/10/2017,19:48:13,7,10,3,4,6
07/03/2018,21:04:33,1,21,1,11,1
06/09/2017,0:46:53,4,9,3,9,5
17/05/2017,7:08:28,6,15,1,10,5
11/04/2017,14:58:44,6,15,3,1,6
21/01/2018,17:13:32,8,9,1,6,5
27/11/2017,7:27:09,4,1,1,15,4
05/08/2017,14:18:09,7,8,3,9,1
13/03/2018,22:25:23,3,9,2,16,1
23/03/2018,19:14:06,2,16,1,13,6
25/07/2017,19:24:09,7,1,1,13,4
25/11/2017,19:53:47,4,9,1,6,3
28/05/2017,10:57:02,1,17,3,12,3
02/05/2017,12:12:28,4,13,2,16,5
31/01/2018,1:47:12,2,6,1,5,4
23/06/2017,13:29:28,8,24,2,16,5
19/05/2017,9:52:25,5,1,1,11,3
02/11/2017,2:24:10,6,23,1,12,6
08/04/2017,3:42:42,1,17,3,13,3
25/07/2017,13:35:17,5,19,3,6,5
15/10/2017,0:37:17,1,13,3,12,1
25/08/2017,7:23:08,5,6,3,3,4
13/03/2018,10:07:01,8,12,1,1,5
25/02/2018,5:10:28,5,24,2,2,3
06/04/2017,14:41:29,5,22,3,10,4
25/09/2017,11:29:36,6,20,3,13,5
02/12/2017,10:08:31,1,15,3,15,6
23/12/2017,3:33:50,6,10,3,8,4
20/05/2017,12:58:00,3,13,1,15,3
05/04/2017,18:31:40,6,20,3,9,2
20/12/2017,21:25:33,1,23,2,2,6
17/12/2017,13:27:20,3,7,2,13,5
14/01/2018,9:39:57,1,24,2,15,6
31/10/2017,17:19:31,4,17,2,3,6
01/01/2018,20:17:12,7,3,2,5,5
15/10/2017,19:04:30,7,20,1,11,3
09/05/2017,7:41:05,3,13,2,16,3
15/06/2017,9:14:02,5,22,1,2,2
30/07/2017,21:15:56,4,3,3,15,2
03/08/2017,12:45:54,2,2,2,7,2
26/07/2017,14:13:57,1,13,3,12,4
15/09/2017,20:22:57,4,20,3,5,5
16/06/2017,15:57:08,8,4,2,2,6
06/10/2017,2:46:57,8,24,3,16,3
