Data_captura,Hora_captura,Codigo_jogo,Codigo_jogador,Tipo_AEEJ,Codigo_AEEJ,Codigo_expressao
17/06/2017,1:28:19,8,12,1,3,1
14/10/2017,0:13:45,1,18,2,3,3
10/12/2017,1:03:33,8,11,2,4,4
31/01/2018,0:50:57,5,14,1,3,6
22/02/2018,1:05:54,1,22,3,3,6
05/04/2017,0:21:04,7,13,1,3,2
13/03/2018,0:28:11,7,9,1,3,4
16/05/2017,1:01:31,4,24,2,3,3
13/09/2017,0:05:02,5,13,1,5,3
13/07/2017,1:33:53,6,12,3,4,5
21/07/2017,0:54:28,2,5,2,1,3
10/01/2018,1:27:36,7,3,1,7,6
16/02/2018,0:29:43,1,4,3,5,4
13/12/2017,0:05:47,6,18,2,8,2
06/07/2017,0:35:37,8,6,1,5,2
20/02/2018,1:07:33,1,20,1,1,5
13/09/2017,1:20:27,2,24,2,1,5
02/08/2017,1:16:33,7,1,3,7,4
02/01/2018,0:55:29,8,11,2,8,6
28/03/2018,1:12:34,2,22,3,2,2
10/06/2017,0:11:51,6,10,3,1,6
24/05/2017,0:14:23,5,12,2,3,3
17/09/2017,0:48:28,6,7,3,7,4
24/04/2017,1:43:43,4,9,3,7,1
20/02/2018,0:28:50,2,14,2,6,5
12/12/2017,0:30:50,6,11,3,3,2
21/08/2017,1:22:49,8,9,3,4,1
28/11/2017,1:36:56,1,18,3,7,5
03/02/2018,0:26:39,3,11,3,2,5
23/03/2018,0:36:33,5,15,1,3,1
26/07/2017,0:12:27,2,2,3,7,5
19/03/2018,0:56:41,7,2,1,4,3
03/10/2017,1:20:08,4,24,3,5,1
16/07/2017,0:23:56,7,13,2,1,4
19/02/2018,1:13:05,5,11,1,5,2
04/06/2017,1:06:28,1,17,2,8,5
16/03/2018,1:04:25,3,24,1,7,6
29/04/2017,1:17:53,1,23,2,5,1
25/11/2017,1:18:47,3,1,2,5,3
19/12/2017,0:11:28,6,1,1,1,3
10/10/2017,0:21:31,3,16,1,7,4
11/09/2017,0:05:40,8,14,3,3,5
16/03/2018,0:58:01,2,18,3,4,4
09/02/2018,1:35:41,3,17,1,3,5
07/04/2017,0:27:12,2,2,2,5,2
30/12/2017,0:46:26,5,5,1,7,5
10/12/2017,1:15:47,7,18,2,7,1
01/08/2017,1:41:28,8,9,3,4,1
25/12/2017,1:40:15,2,19,3,8,6
20/12/2017,0:55:56,6,24,2,4,5
02/12/2017,0:31:21,1,22,3,1,5
10/09/2017,0:34:19,7,13,1,4,5
24/06/2017,0:51:26,4,6,1,2,5
31/03/2018,1:52:57,5,3,3,5,2
28/02/2018,1:06:19,8,24,1,4,3
17/03/2018,0:24:42,2,23,3,1,2
18/04/2017,1:58:32,5,19,2,2,5
21/08/2017,0:47:59,3,16,3,5,3
23/04/2017,1:42:53,7,6,3,1,3
12/12/2017,1:49:11,2,4,3,2,3
02/06/2017,1:06:21,5,16,2,2,1
29/03/2018,0:23:40,4,2,2,4,3
15/03/2018,0:50:31,1,2,3,2,5
01/09/2017,0:15:52,4,10,2,8,6
11/11/2017,1:03:19,1,16,3,2,1
16/01/2018,0:17:54,3,5,2,1,3
25/05/2017,0:03:29,7,6,3,7,6
10/12/2017,1:50:13,3,2,1,5,5
30/11/2017,0:16:16,8,16,2,5,3
16/09/2017,1:28:32,5,21,2,2,6
14/05/2017,0:31:16,3,5,2,4,3
14/06/2017,1:25:49,8,22,1,4,1
31/10/2017,0:33:56,6,12,3,2,5
25/06/2017,1:16:32,3,19,3,4,4
20/11/2017,1:16:30,1,23,3,7,5
30/04/2017,1:13:02,6,3,1,6,5
25/12/2017,1:36:09,5,15,2,5,5
28/09/2017,0:57:11,5,2,2,7,6
21/11/2017,1:11:50,7,1,3,6,5
04/08/2017,0:42:53,1,22,1,6,6
10/02/2018,0:50:04,7,4,1,4,6
17/07/2017,1:06:18,4,15,1,5,5
16/07/2017,0:15:29,8,13,3,6,2
25/07/2017,1:58:24,4,11,2,4,6
31/07/2017,1:58:56,7,19,1,4,4
25/02/2018,1:05:49,2,14,3,6,1
20/09/2017,0:43:33,7,2,2,7,6
17/06/2017,0:08:54,6,20,1,4,6
31/05/2017,1:02:33,6,4,1,4,1
07/05/2017,0:51:16,7,22,2,4,6
19/04/2017,1:31:41,7,24,3,3,1
20/03/2018,1:13:31,2,8,3,2,1
19/07/2017,0:27:03,3,1,2,6,3
31/05/2017,0:56:45,1,8,1,2,3
21/10/2017,0:22:06,4,6,3,4,1
09/05/2017,0:13:35,3,4,3,8,1
03/03/2018,1:54:57,6,3,2,2,3
06/12/2017,0:20:55,1,15,3,5,5
28/01/2018,1:01:28,3,2,3,8,4
16/08/2017,0:02:49,5,23,1,1,5
09/03/2018,1:44:12,1,4,1,8,6
14/03/2018,0:12:16,6,9,3,6,2
11/02/2018,1:56:45,6,20,3,7,6
10/06/2017,0:18:48,2,23,1,6,5
08/12/2017,1:23:30,3,14,3,6,6
16/03/2018,0:42:47,1,5,3,5,5
14/09/2017,1:24:59,6,3,1,3,2
26/08/2017,0:10:53,2,23,2,4,6
06/01/2018,1:54:00,3,6,3,4,3
19/02/2018,0:06:19,1,10,1,2,6
18/01/2018,1:41:46,2,16,3,6,2
28/04/2017,1:05:30,4,15,3,7,2
08/03/2018,1:45:59,7,14,1,2,3
24/01/2018,0:59:37,8,3,3,6,5
14/11/2017,0:02:03,2,11,1,8,4
26/11/2017,0:18:16,4,8,1,8,1
19/02/2018,0:46:12,4,15,3,6,6
16/05/2017,1:10:15,1,1,3,7,3
30/10/2017,1:55:48,2,11,3,7,1
24/05/2017,0:41:58,4,22,1,1,4
20/04/2017,0:43:30,5,3,3,2,5
19/12/2017,1:14:03,8,5,3,4,3
08/04/2017,0:04:10,7,8,2,3,5
15/03/2018,1:29:02,1,23,1,2,6
04/05/2017,0:26:46,6,23,3,6,1
03/10/2017,0:11:03,5,16,3,1,5
22/05/2017,1:06:29,7,24,1,3,3
16/04/2017,1:35:52,6,18,1,7,4
28/02/2018,0:25:17,4,13,2,6,6
14/06/2017,1:11:08,1,2,1,4,2
06/01/2018,0:32:59,6,14,3,8,2
25/10/2017,0:48:18,5,2,2,3,6
17/12/2017,0:37:40,2,3,2,5,3
03/07/2017,1:03:57,5,14,1,4,6
13/04/2017,0:28:14,3,20,3,6,1
11/06/2017,0:38:44,6,13,1,4,2
31/07/2017,1:42:17,6,3,1,8,6
30/08/2017,1:25:12,3,3,1,5,1
18/12/2017,1:21:18,7,19,3,7,2
25/01/2018,0:23:09,8,19,3,6,6
06/11/2017,1:57:41,5,2,2,2,1
30/08/2017,0:20:47,7,16,1,3,6
17/11/2017,0:43:09,3,2,1,2,6
14/06/2017,0:59:49,1,14,1,1,5
31/03/2018,0:54:17,2,20,2,3,6
13/07/2017,1:09:27,3,9,2,6,1
11/03/2018,1:59:19,6,23,2,8,3
20/04/2017,1:55:48,5,1,3,1,6
31/05/2017,1:55:26,7,19,2,8,2
09/12/2017,0:05:25,1,12,1,2,2
15/10/2017,1:12:53,2,22,2,1,5
23/08/2017,1:12:22,2,11,3,6,5
07/07/2017,1:43:58,8,23,2,7,5
21/09/2017,1:27:46,1,11,1,6,3
29/10/2017,0:25:56,1,23,3,4,5
06/12/2017,1:10:31,6,22,1,7,4
04/03/2018,0:14:28,8,18,1,2,2
19/04/2017,0:16:17,7,3,3,1,1
08/12/2017,1:40:08,3,20,2,8,3
08/11/2017,0:01:31,2,23,1,7,5
09/06/2017,0:44:42,1,5,1,1,6
11/01/2018,0:45:52,8,20,2,8,6
08/01/2018,1:08:04,4,18,1,2,1
17/05/2017,0:35:36,6,13,1,6,5
18/05/2017,1:17:31,3,24,1,8,2
20/02/2018,0:59:04,4,10,2,3,5
20/02/2018,1:58:50,7,10,3,1,3
08/06/2017,0:33:45,1,3,1,6,6
11/03/2018,0:50:56,6,17,2,1,1
29/09/2017,1:12:04,8,3,3,5,5
30/10/2017,0:12:38,2,5,1,5,3
13/03/2018,1:27:08,5,10,1,8,3
20/09/2017,0:58:02,6,3,1,1,3
14/10/2017,0:36:12,2,14,3,6,2
15/08/2017,0:31:25,5,8,2,1,3
23/09/2017,1:49:58,6,8,3,3,5
31/10/2017,0:50:42,5,16,3,2,1
19/05/2017,0:05:17,3,14,3,6,6
14/12/2017,0:27:08,7,6,1,1,4
25/11/2017,0:53:45,7,14,2,1,2
15/08/2017,1:35:36,4,1,2,5,6
26/05/2017,1:54:30,6,21,3,8,2
28/11/2017,0:18:54,4,15,3,1,5
11/03/2018,0:55:35,1,6,2,4,2
24/01/2018,0:19:17,7,10,1,7,6
06/06/2017,0:30:46,3,11,1,5,3
27/05/2017,0:34:13,3,22,3,2,6
27/01/2018,1:27:54,5,18,3,5,1
20/02/2018,1:11:12,2,22,2,3,5
04/04/2017,0:32:56,7,2,3,6,3
02/03/2018,0:03:32,1,24,2,8,1
29/01/2018,1:19:25,6,8,2,5,1
18/08/2017,0:40:16,1,10,3,2,1
02/06/2017,1:28:58,8,22,2,2,2
16/09/2017,1:31:24,7,14,3,8,2
01/04/2018,1:28:23,5,16,2,3,6
30/12/2017,1:33:57,2,14,3,5,5
08/10/2017,1:09:57,5,20,1,2,5
08/12/2017,0:07:06,2,1,2,8,2
17/10/2017,0:44:06,1,2,1,8,4
23/08/2017,1:48:40,1,21,2,7,3
15/05/2017,0:08:21,8,16,2,2,3
14/12/2017,0:55:03,2,12,3,7,5
29/03/2018,1:12:52,2,10,1,7,1
15/05/2017,1:36:11,3,21,3,1,1
06/12/2017,1:26:03,1,19,3,2,1
05/08/2017,0:09:30,3,12,3,5,3
12/04/2017,1:24:26,6,4,2,1,4
19/07/2017,1:00:47,2,14,1,8,5
25/04/2017,1:19:17,3,24,1,1,4
11/12/2017,0:35:17,6,5,3,7,4
07/01/2018,1:13:02,3,22,2,2,2
02/09/2017,0:39:30,4,20,3,4,3
01/10/2017,0:03:44,4,9,3,3,1
20/03/2018,0:24:50,3,16,2,3,3
10/08/2017,1:43:39,6,23,2,5,2
09/11/2017,0:01:27,1,24,1,6,4
05/05/2017,0:37:05,3,19,3,3,6
23/08/2017,0:46:06,1,14,1,3,3
02/07/2017,0:43:49,1,16,3,7,5
15/02/2018,0:06:58,4,20,2,1,2
30/07/2017,1:35:24,5,23,1,7,1
26/01/2018,1:32:36,7,17,3,6,1
19/09/2017,0:54:16,7,1,1,8,3
26/04/2017,0:06:07,5,11,3,3,4
07/02/2018,0:04:15,3,15,3,1,4
05/03/2018,0:05:54,3,5,3,1,5
30/05/2017,1:43:25,8,11,1,4,6
13/07/2017,0:53:33,3,4,1,7,2
22/02/2018,1:13:40,3,19,1,1,2
30/10/2017,0:04:43,4,24,3,3,2
12/08/2017,1:17:28,7,23,1,8,3
08/03/2018,1:49:30,1,24,2,8,2
13/05/2017,0:16:02,8,10,3,7,1
23/01/2018,0:50:27,8,13,2,4,6
11/10/2017,0:13:17,3,1,3,2,1
08/06/2017,0:36:52,6,18,1,6,4
29/09/2017,1:34:41,3,11,1,4,3
20/03/2018,0:15:26,1,16,2,8,2
27/10/2017,0:30:29,8,13,1,3,6
28/10/2017,1:14:23,5,4,2,7,5
26/08/2017,0:00:01,1,2,1,5,2
07/05/2017,0:40:40,4,16,2,5,4
08/07/2017,0:14:03,5,24,3,2,1
31/05/2017,0:53:40,1,23,3,4,6
09/05/2017,0:34:27,7,21,3,3,5
20/01/2018,0:10:28,1,2,3,7,2
09/10/2017,1:17:12,8,12,2,2,6
19/04/2017,1:20:50,1,2,2,5,5
25/04/2017,1:57:15,5,3,2,7,3
02/04/2018,1:28:12,2,5,2,4,4
19/03/2018,0:42:42,5,8,2,6,6
08/06/2017,1:32:13,3,6,1,6,1
10/05/2017,0:51:52,6,18,2,1,3
13/02/2018,1:46:45,5,1,1,7,1
03/01/2018,0:45:26,6,15,2,4,4
08/09/2017,1:13:59,1,13,3,1,5
06/11/2017,0:01:24,6,15,2,7,1
15/12/2017,1:04:49,5,17,2,5,3
01/02/2018,1:08:27,2,9,3,7,5
27/11/2017,0:38:08,8,1,1,7,5
17/03/2018,0:35:00,3,15,1,5,6
16/02/2018,0:01:35,8,1,2,4,4
10/08/2017,0:05:06,1,22,1,8,4
12/03/2018,0:51:42,8,20,2,7,5
06/04/2017,0:34:57,7,23,3,3,5
19/03/2018,1:42:05,6,3,2,8,3
09/12/2017,0:08:34,8,7,2,7,4
10/01/2018,0:52:04,5,22,1,2,6
08/10/2017,1:03:36,8,17,2,4,4
21/09/2017,0:39:48,6,1,2,2,3
11/12/2017,0:44:44,7,16,2,7,2
08/07/2017,1:36:41,2,3,1,3,6
16/07/2017,0:45:00,8,14,2,4,6
27/06/2017,1:32:47,6,18,1,5,1
08/03/2018,0:00:38,8,14,2,4,5
27/04/2017,1:12:10,7,11,1,4,1
18/07/2017,1:35:22,5,13,1,2,5
31/12/2017,1:23:10,5,24,2,2,3
18/06/2017,0:48:49,8,12,2,5,4
31/01/2018,1:00:51,1,16,2,4,4
20/02/2018,1:56:20,8,5,1,5,3
24/10/2017,0:03:41,2,18,1,8,4
10/11/2017,0:57:40,8,17,1,6,3
19/06/2017,1:56:23,4,10,3,8,6
09/11/2017,0:16:51,5,21,1,1,1
03/03/2018,1:55:40,3,6,2,7,2
18/12/2017,1:06:08,5,16,1,7,6
16/10/2017,0:51:26,8,6,2,6,3
23/06/2017,1:00:46,1,10,2,5,3
16/12/2017,0:19:21,6,12,3,1,4
17/11/2017,0:12:35,3,7,2,5,2
08/11/2017,0:08:23,3,19,2,7,5
23/06/2017,1:37:45,5,7,2,5,4
15/05/2017,1:21:56,6,14,3,2,1
12/08/2017,1:00:12,1,24,3,4,2
05/09/2017,1:00:55,3,14,1,4,6
07/05/2017,0:41:41,3,11,2,2,4
28/08/2017,1:18:26,6,17,2,1,2
28/11/2017,1:52:29,7,13,3,7,5
23/04/2017,0:49:43,4,24,1,2,5
11/06/2017,0:51:12,1,18,1,1,4
19/08/2017,1:32:01,5,23,2,7,6
08/01/2018,0:28:59,7,1,3,5,6
08/12/2017,0:21:05,7,24,2,2,5
10/10/2017,0:55:56,4,3,2,6,4
11/09/2017,1:52:43,1,4,2,4,3
14/09/2017,0:20:42,5,16,3,5,1
06/08/2017,1:19:50,3,5,2,2,4
17/08/2017,0:23:33,5,15,1,1,5
25/03/2018,0:53:57,3,11,2,4,6
01/06/2017,1:40:34,6,12,2,1,5
09/09/2017,1:03:05,5,22,1,5,3
12/05/2017,1:00:47,2,12,3,6,5
22/01/2018,1:36:18,6,16,2,8,5
28/05/2017,1:57:22,5,13,1,4,3
14/02/2018,0:39:03,8,16,1,8,6
04/02/2018,0:27:50,1,13,2,7,2
12/06/2017,1:53:24,5,9,2,2,1
13/07/2017,1:41:21,3,1,1,5,6
27/11/2017,0:15:00,4,16,1,3,2
15/08/2017,1:08:56,2,19,1,2,5
02/11/2017,1:16:52,5,22,3,1,3
16/09/2017,1:29:52,1,3,1,4,1
14/11/2017,0:08:19,1,8,3,6,3
31/03/2018,1:00:24,4,23,3,4,1
03/01/2018,1:39:04,2,9,3,7,5
03/04/2018,0:53:40,5,13,3,2,6
17/07/2017,0:35:25,8,7,2,8,5
10/09/2017,0:54:42,7,4,3,4,6
23/02/2018,1:15:50,5,8,1,6,2
14/07/2017,0:39:54,6,21,1,8,1
19/06/2017,0:06:54,5,3,1,8,5
08/10/2017,0:27:38,3,7,1,5,4
26/02/2018,1:58:35,3,20,1,6,4
09/10/2017,1:19:30,5,8,1,1,6
11/07/2017,1:15:35,7,22,3,6,6
15/03/2018,1:26:11,2,24,3,6,3
15/03/2018,0:07:48,8,2,3,7,4
11/09/2017,0:51:12,1,3,1,3,5
30/09/2017,1:31:34,7,23,3,3,6
22/07/2017,1:41:02,6,18,1,3,2
28/07/2017,0:33:02,2,4,1,5,5
08/03/2018,0:48:22,7,9,1,3,6
26/06/2017,1:46:29,6,12,3,3,2
24/05/2017,1:31:40,4,14,3,7,1
30/11/2017,0:39:35,8,6,3,8,5
01/03/2018,1:37:45,7,21,3,3,4
05/03/2018,0:08:03,8,2,3,8,2
20/07/2017,0:01:57,3,20,2,7,2
06/03/2018,0:48:37,3,18,3,3,3
07/02/2018,1:38:21,4,15,2,1,2
08/09/2017,0:01:08,8,18,1,7,3
01/07/2017,0:16:52,4,9,2,3,6
04/04/2017,0:04:56,7,10,2,8,6
30/11/2017,0:06:37,6,18,2,7,1
02/05/2017,1:54:02,8,24,1,2,3
05/02/2018,1:01:01,1,9,2,2,4
11/09/2017,1:15:37,6,8,1,7,1
24/06/2017,1:08:43,3,18,1,2,2
16/03/2018,1:50:49,6,23,3,3,4
16/08/2017,0:03:39,6,5,2,5,1
14/03/2018,0:53:09,4,21,3,3,1
08/07/2017,0:42:06,2,5,2,5,5
16/06/2017,1:37:04,8,5,1,4,4
12/05/2017,0:38:55,4,1,1,7,5
24/02/2018,0:17:28,4,17,1,7,6
23/08/2017,0:26:41,6,14,1,1,1
04/11/2017,0:24:36,3,21,2,6,3
21/08/2017,1:55:55,7,10,3,1,3
18/04/2017,0:22:42,5,6,1,6,3
09/07/2017,1:51:05,7,4,1,6,2
10/08/2017,0:49:20,6,22,3,4,6
04/12/2017,1:29:39,4,22,2,7,2
15/02/2018,0:04:16,2,1,1,8,2
09/02/2018,0:16:48,4,1,1,4,4
06/05/2017,0:32:01,3,16,2,7,6
23/08/2017,0:05:50,1,8,3,8,3
13/09/2017,1:21:20,4,12,2,2,3
13/01/2018,1:20:33,7,10,2,4,6
22/10/2017,0:34:21,1,20,1,8,2
11/10/2017,1:48:27,2,14,1,2,2
29/01/2018,1:39:19,5,14,1,5,6
12/09/2017,0:18:55,2,19,1,7,2
09/06/2017,1:22:54,5,12,2,1,3
08/03/2018,0:34:23,2,5,1,5,1
16/11/2017,0:38:39,6,8,3,6,6
30/06/2017,0:58:11,8,12,1,3,4
21/07/2017,1:18:17,1,7,3,5,1
05/08/2017,0:10:52,4,18,3,8,3
19/01/2018,0:18:52,1,11,1,2,5
30/06/2017,1:01:09,8,18,1,3,3
04/02/2018,1:49:33,8,3,1,7,2
12/07/2017,0:50:47,3,23,1,4,2
23/11/2017,1:40:28,3,7,1,4,6
03/11/2017,1:12:13,1,4,3,3,5
26/04/2017,1:59:33,5,21,2,2,2
05/06/2017,1:59:23,6,23,3,7,6
29/01/2018,1:22:19,6,10,3,5,2
04/01/2018,0:28:04,4,22,1,1,2
24/03/2018,0:38:07,8,11,2,8,5
21/01/2018,1:35:43,6,8,1,7,4
22/12/2017,0:57:01,1,16,2,6,2
28/02/2018,1:28:11,2,24,1,5,4
22/08/2017,1:24:18,1,2,1,3,6
07/08/2017,1:22:26,4,3,3,7,4
19/08/2017,0:00:45,8,10,3,4,5
31/10/2017,1:06:51,2,9,2,1,5
10/03/2018,0:25:19,8,23,2,5,2
07/06/2017,0:04:46,5,1,1,8,4
20/05/2017,0:17:55,1,8,2,4,5
28/03/2018,0:41:09,8,15,1,5,6
17/12/2017,1:37:17,4,2,2,2,4
16/10/2017,1:31:32,8,10,1,5,2
29/11/2017,0:44:56,5,4,2,8,3
29/06/2017,1:38:20,6,13,1,3,3
18/07/2017,0:56:10,4,13,2,8,1
09/02/2018,1:20:48,8,3,1,4,2
25/05/2017,1:06:00,3,1,2,1,3
26/12/2017,0:12:31,3,3,3,6,4
29/03/2018,0:09:13,5,2,3,7,1
16/04/2017,1:59:25,8,13,2,2,4
05/02/2018,0:29:06,5,17,3,7,6
10/05/2017,0:56:22,8,20,1,7,2
22/12/2017,0:25:41,1,21,2,4,1
12/07/2017,0:13:29,6,6,2,7,6
24/04/2017,1:04:48,2,15,3,8,1
28/04/2017,1:49:36,5,12,2,6,4
15/04/2017,1:15:31,5,14,2,3,5
26/03/2018,1:08:21,1,11,2,1,3
23/08/2017,1:19:15,7,20,2,2,4
15/01/2018,1:34:13,5,19,3,2,5
18/06/2017,0:04:17,5,24,2,6,5
17/05/2017,0:04:46,1,3,2,4,2
18/08/2017,1:19:37,4,11,3,2,3
10/09/2017,1:48:26,4,13,1,3,4
19/12/2017,1:01:09,8,14,1,5,3
16/08/2017,1:20:47,4,16,3,7,5
17/10/2017,0:15:00,3,3,3,4,6
15/07/2017,1:52:21,3,2,1,2,4
09/08/2017,0:07:41,4,21,1,7,6
27/01/2018,1:53:04,8,3,2,4,3
28/06/2017,0:39:16,4,22,1,2,3
16/01/2018,0:30:45,3,19,3,7,5
26/05/2017,1:38:47,3,15,2,5,2
14/02/2018,0:22:59,8,19,1,3,2
22/10/2017,1:27:32,4,7,2,4,6
24/04/2017,0:41:36,7,18,3,1,4
29/01/2018,0:47:48,6,3,2,8,6
20/05/2017,1:47:07,2,10,2,2,2
09/04/2017,0:16:14,8,2,3,5,2
11/11/2017,0:31:44,1,23,3,5,1
16/11/2017,1:28:56,8,16,2,8,6
13/06/2017,1:08:52,8,17,3,7,1
23/04/2017,0:13:45,5,24,2,3,2
18/02/2018,1:43:15,5,21,1,6,6
24/09/2017,1:30:33,4,7,3,2,4
24/09/2017,1:34:00,2,2,1,8,3
09/05/2017,1:35:38,1,22,1,7,2
15/12/2017,0:06:52,2,19,1,5,1
01/02/2018,0:57:00,7,14,3,4,3
01/03/2018,0:03:34,7,22,1,1,6
11/12/2017,1:02:00,6,6,2,5,4
30/03/2018,0:11:18,2,21,2,8,3
12/02/2018,1:28:46,3,22,3,8,6
29/09/2017,0:17:22,6,13,1,3,5
24/01/2018,1:34:23,2,5,3,1,3
17/12/2017,1:06:01,6,17,3,2,4
02/07/2017,1:08:57,4,8,3,7,5
21/01/2018,1:48:30,1,19,1,1,3
18/07/2017,0:57:15,5,24,2,7,6
05/12/2017,0:01:08,1,9,2,6,2
26/03/2018,0:03:53,8,14,3,7,3
01/02/2018,0:15:14,8,1,2,2,2
26/07/2017,0:30:17,8,8,3,4,5
23/12/2017,1:43:29,1,11,2,7,1
